rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN_8295_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_PRPPSYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_148_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_gtp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14553_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15045_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000023	10000.00000000	        1.00	        1.00
RXN_RXN_12440_m__R___LIGHT	0.00000000	0.00000000	0.00000008	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_acps_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_882_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4101_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9533_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_R05604_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_1O_2O_glycerol_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12198_c__R___LIGHT	0.00000000	0.00000000	0.35584178	10000.00000000	        1.00	        1.00
RXN_Trans_pyruvate_m__R___LIGHT	-10000.00000000	4.27009618	4.27009645	10000.00000000	        1.00	        1.00
RXN_RXN_4210_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.35584164	10000.00000000	        1.00	        1.00
RXN_E2C_proton__R___LIGHT	-10000.00000000	-0.00000010	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_Trans_coumarate_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHENYLALANINE_AMMONIA_LYASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OXALODECARB_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_ser_g__R___LIGHT	-10000.00000000	-0.00000004	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2581_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_adp_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000040	10000.00000000	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10698_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Triose_phosphate_antiporter_g3p__R___LIGHT	0.00000000	0.00000000	9995.72990436	10000.00000000	        1.00	        1.00
RXN_Trans_cu_p__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9848_g__R___LIGHT	-10000.00000000	-0.00000017	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_heparan_nac_glucosaminide_er__R___LIGHT	-10000.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN0_2261_c2m__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_9655_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8089_p__R___LIGHT	0.00000000	0.00000000	0.00000017	10000.00000000	        1.00	        1.00
RXN_Trans_cu2_p__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9259_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSCHOL_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_RXN_3521_x__R___LIGHT	0.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_N_ACETYLTRANSFER_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_l_1_phosphatidyl_inositols_x__R___LIGHT	-10000.00000000	-0.00000005	0.00000000	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN_8294_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12440_p__R___LIGHT	0.00000000	0.00000000	0.00000010	10000.00000000	        1.00	        1.00
RXN_SHIKIMATE_KINASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cmp_g__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_152_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPREDUCT_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_THYMIDYLATESYN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_coa_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GART_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9663_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_IPPISOM_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9662_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_m__R___LIGHT	-10000.00000000	-4.27009691	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9673_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN3O_1118_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DUDPKIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_82_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_R03014_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AIRS_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_302_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hscn_g__R___LIGHT	-10000.00000000	0.00000000	0.00000003	10000.00000000	        1.00	        1.00
RXN_RXN_11937_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1441_x__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7609_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8327_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15043_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2OXOGLUTDECARB_RXN_m__R___LIGHT	0.00000000	0.00000000	4.27009645	10000.00000000	        1.00	        1.00
RXN_RXN_8325_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CDPKIN_RXN_c__R___LIGHT	-10000.00000000	-0.35584151	0.00000020	10000.00000000	        1.00	        1.00
RXN_1_1_1_8_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_14047_m__R___LIGHT	-10000.00000000	4.27009622	4.27009645	10000.00000000	        1.00	        1.00
RXN_1_1_1_39_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_DCDPKIN_RXN_p__R___LIGHT	0.00000000	0.00000000	1.06752452	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14325_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_UDPGLUCEPIM_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_1_2_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13158_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_proton_c2er__R___LIGHT	-10000.00000000	-0.00000040	0.00000034	10000.00000000	        1.00	        1.00
RXN_Trans_3_mercapto_pyruvate_g__R___LIGHT	-10000.00000000	-0.00000003	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRIOSEPISOMERIZATION_RXN_p__R___LIGHT	-10000.00000000	-2.13504823	-2.13504782	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14450_g__R___LIGHT	-10000.00000000	-0.00000040	0.00000007	10000.00000000	        1.00	        1.00
RXN_2_7_7_15_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2m__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_Trans_threo_ds_iso_citrate_g__R___LIGHT	-10000.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu_er__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRAZOLYLALANINE_SYNTHASE_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATPPHOSPHORIBOSYLTRANS_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_11662_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_5_hydroxy_coniferaldehyde_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10938_p__R___LIGHT	0.00000000	0.00000000	1.06752452	10000.00000000	        1.00	        1.00
RXN_RXN_12199_p__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_Trans_water_c2er__R___LIGHT	-10000.00000000	-0.00000005	0.00000061	10000.00000000	        1.00	        1.00
RXN_MANNPISOM_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_SUCROSE_PHOSPHATE_SYNTHASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.35584151	10000.00000000	        1.00	        1.00
RXN_CARBAMATE_KINASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11938_x__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2er__R___LIGHT	-10000.00000000	-0.00000013	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEHYDROGENASE_NADP_RXN_p__R___LIGHT	-10000.00000000	-0.00000012	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACSERLY_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AGMATINE_N4_COUMAROYLTRANSFERASE_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPREDUCT_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cellulose_er__R___LIGHT	-10000.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_Trans_p_coumaroyl_coa_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALTODEXGLUCOSID_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_16909_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FUMHYDR_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN0_2261_c2x__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_p__R___LIGHT	0.00000000	0.00000000	0.53376275	10000.00000000	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000069	10000.00000000	        1.00	        1.00
RXN_CHORISMATE_SYNTHASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_x__R___LIGHT	-10000.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_GLU6PDEHYDROG_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000069	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_2_5_1_19_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_7496_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_pi_m__R___LIGHT	-10000.00000000	48.03858426	48.03858547	10000.00000000	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12821_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7716_p__R___LIGHT	0.00000000	0.00000000	0.00000009	10000.00000000	        1.00	        1.00
RXN_RXN_7913_c__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_DADPKIN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CDPDIGLYSYN_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_Trans_ribose_5p_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000004	10000.00000000	        1.00	        1.00
RXN_RXN_9848_c__R___LIGHT	-10000.00000000	0.00000000	0.00000017	10000.00000000	        1.00	        1.00
RXN_ATP_ADP_translocator_c2m__R___LIGHT	-10000.00000000	48.03858434	48.03858511	10000.00000000	        1.00	        1.00
RXN_GLYRIBONUCSYN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2PGADEHYDRAT_RXN_p__R___LIGHT	-10000.00000000	4.27009564	10000.00000000	10000.00000000	        1.00	        1.00
RXN_HISTOLDEHYD_RXN_p__R___LIGHT	-10000.00000000	-4.27009761	-4.27009613	10000.00000000	        1.00	        1.00
RXN_DIAMINOPIMEPIM_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5289_m__R___LIGHT	-10000.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_RXN_1125_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_dgtp_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1143_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSCHOL_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_RXN_9666_g__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_ALANINE_AMINOTRANSFERASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_guanine_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydrogen_peroxide_c2x__R___LIGHT	-10000.00000000	0.00000000	0.00000012	10000.00000000	        1.00	        1.00
RXN_Trans_44_dimethyl_cholesta_812_24_trienol_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_5642_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ttp_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2001_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_x__R___LIGHT	-10000.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_12_OXOPHYTODIENOATE_REDUCTASE_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GLUTDEHYD_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000139	10000.00000000	        1.00	        1.00
RXN_RXN_1623_1O_2P_glycerol_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASNSYNA_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000020	10000.00000000	        1.00	        1.00
RXN_Trans_acetyl_coa_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9644_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_n_acetyl_glutamyl_p_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2001_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPCARBOX_RXN_m__R___LIGHT	-10000.00000000	-0.00000040	0.00000000	0.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000009	10000.00000000	        1.00	        1.00
RXN_N_ACETYLGLUTPREDUCT_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_hs_c2p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9623_m__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_E2C_na__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8991_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8297_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_er__R___LIGHT	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_RXN_5643_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11884_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9644_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4021_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13261_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9548_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12195_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_RXN_13183_m__R___LIGHT	-10000.00000000	-0.00000020	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_phosphoribosyl_formimino_aicar_p_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_histidinol_p__R___LIGHT	-10000.00000000	-4.27009761	-4.27009613	10000.00000000	        1.00	        1.00
RXN_RXN_5822_c__R___LIGHT	0.00000000	0.00000000	0.00000081	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_203_c2x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OROPRIBTRANS_RXN_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_10699_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ribulose_phosphates_g__R___LIGHT	-10000.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_CHORISMATE_SYNTHASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14912_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11667_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_cpd1f_4__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_g__R___LIGHT	-10000.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000040	10000.00000000	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AMP_DEPHOSPHORYLATION_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SUPEROX_DISMUT_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10763_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12197_er__R___LIGHT	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_Trans_arg_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_trehalose_6p_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_m__R___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_sulfate__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10772_g__R___LIGHT	-10000.00000000	-0.00000020	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_1099_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
