"","logFC","logCPM","PValue","FDR"
"Potri.006G280600",0.369756629518611,5.68888926169049,0.214587271593002,0.3127882263898
"Potri.006G114800",0.404051133340094,8.75055425748961,0.214717762764547,0.312919503633514
"Potri.008G068200",-0.352972049383951,5.53866228791722,0.215149871669853,0.313490212109312
"Potri.004G149100",0.520718673195896,8.08287530767279,0.215499471235822,0.313940505809385
"Potri.014G042800",0.367966439826859,5.96959027538972,0.215623673624206,0.314062332301723
"Potri.005G248100",0.507504905872017,12.4791606331401,0.216017326288948,0.314576501500745
"Potri.019G131200",0.407354796076962,5.370380819238,0.216292767063919,0.314859134300306
"Potri.014G145200",-0.393854350652269,5.37537247349183,0.216292767063919,0.314859134300306
"Potri.006G150900",-0.484934064976097,7.21144652975802,0.216724636579356,0.315380977613027
"Potri.004G173500",-0.373768648482972,5.76463066715833,0.216732741592208,0.315380977613027
"Potri.009G032000",0.364376480461191,5.64142453445395,0.217328051042801,0.316187803584827
"Potri.001G194400",-0.395897479096947,7.02968224334535,0.217784975156828,0.316793029076084
"Potri.008G039100",0.400419697374787,8.53358798863185,0.21805180243605,0.317121561603726
"Potri.018G053300",0.388798624396658,6.13009610588265,0.218106229083446,0.317141125888761
"Potri.003G163200",-0.385613822605631,5.58396539653425,0.21869430097998,0.317876786776535
"Potri.018G046400",-0.37431108986634,5.58848111740672,0.21869430097998,0.317876786776535
"Potri.018G092200",-0.364915634034566,5.82738167386779,0.219667580966239,0.319203921767446
"Potri.012G036300",0.38087701749836,5.92227948275003,0.219689830911522,0.319203921767446
"Potri.007G013400",0.406087312539755,8.18940726705136,0.220484273278154,0.320298099694615
"Potri.001G091900",-0.374144173383559,6.6517207076432,0.220612771628916,0.320424629838207
"Potri.004G126100",-0.363883356861439,5.8379933592589,0.220848272096219,0.320706496439913
"Potri.010G038400",-0.460242836333238,7.18555857839614,0.220917512265153,0.320746866428866
"Potri.014G092200",0.450947053994865,5.63957337035855,0.220983556169741,0.320782581536721
"Potri.013G155800",-0.376261927786864,6.1390771357334,0.221056059360619,0.320827657875716
"Potri.006G215200",0.381009245756693,6.28695389884361,0.221166809893794,0.320849980025903
"Potri.008G129100",0.419726571244984,7.3678806234138,0.221210741525136,0.320849980025903
"Potri.009G118100",0.425375398171821,5.39350643425026,0.221278707154815,0.320849980025903
"Potri.003G083300",0.385187556933978,5.38942288149573,0.221278707154815,0.320849980025903
"Potri.007G047100",-0.37487519098157,5.39517419563957,0.221278707154815,0.320849980025903
"Potri.016G066400",0.394341863488205,7.20180600911532,0.22144489409666,0.321030807324995
"Potri.007G008600",-0.388200045325794,7.00263856315931,0.221853831588284,0.321563418818974
"Potri.018G072100",0.633192078537252,7.01373908493685,0.222038581445889,0.321770945589062
"Potri.017G061800",-0.39412569738804,7.2463698927562,0.222593811461267,0.322474328729676
"Potri.018G109100",0.399418016274414,9.33439794507407,0.222607278863393,0.322474328729676
"Potri.005G162100",0.417909653624822,6.78103018948596,0.222914813971112,0.322766013040373
"Potri.010G029200",-0.35895858974439,5.60493567489987,0.222933734588351,0.322766013040373
"Potri.014G164300",-0.340914749281656,5.60895879353569,0.222933734588351,0.322766013040373
"Potri.004G017200",0.395240651241181,8.17735061698419,0.223313309598436,0.323255099362613
"Potri.018G113100",0.416409894684533,6.79334970444682,0.223637235511918,0.323663463512012
"Potri.016G143700",-0.349107915964118,5.78069359235637,0.223697869213024,0.323690691289737
"Potri.002G253500",-0.397518002352396,7.36527238254975,0.223798639515905,0.323775975673478
"Potri.001G105600",-0.367641775003755,5.83922677801971,0.22386681051652,0.323814074639856
"Potri.019G055100",-0.380041580442373,6.81524757307714,0.224320467826693,0.324409645175374
"Potri.008G053800",0.519712358417257,6.92424155079334,0.225395097251635,0.325902868060463
"Potri.018G050800",0.422963398473505,6.36169820074611,0.225538019640384,0.32604861262917
"Potri.009G044500",0.36466329451024,5.98603630054501,0.225935548318176,0.326562305132154
"Potri.002G069500",-0.391854978187987,7.98391464685822,0.226088109467337,0.326721801209332
"Potri.010G051700",0.382553800658576,5.42937178665482,0.226187267194385,0.326804078417871
"Potri.010G127500",-0.385289714901845,6.96163700329556,0.226360022619564,0.326952301455431
"Potri.013G077900",0.37141604396957,5.70511664997674,0.226374338953444,0.326952301455431
"Potri.001G197900",0.411721758714448,7.417521212346,0.226820308738762,0.327440967434325
"Potri.001G392500",-0.397759986939085,7.45605803387138,0.226849809249467,0.327440967434325
"Potri.007G122600",0.387302870845871,6.5783889568046,0.226872629714645,0.327440967434325
"Potri.010G201600",0.361568339728796,5.85546313750602,0.226881900303654,0.327440967434325
"Potri.T104700",-0.447371178091074,5.20562164646429,0.227049121681731,0.327560149453233
"Potri.006G102400",-0.42718792726779,5.20363596828971,0.227049121681731,0.327560149453233
"Potri.003G077100",-0.36216127513084,5.62688629893109,0.227117197818078,0.327597299871771
"Potri.001G123500",-0.389724020211026,7.34293518567695,0.227388442673633,0.327927435493558
"Potri.001G315800",-0.3836225334052,6.10519155400186,0.227670310970194,0.328272765817679
"Potri.004G052300",0.376005100124328,5.85037996991875,0.228158216530014,0.328914992725332
"Potri.019G108500",0.465226249228255,7.0558863785006,0.228646852772576,0.329558033605166
"Potri.002G055000",-0.358262804798541,5.82900160696474,0.228799762063743,0.329717028183462
"Potri.012G142200",-0.376816686786767,6.56415905762258,0.229207553279183,0.330243198507237
"Potri.012G024600",0.401303444918824,6.70359881913711,0.229292348387435,0.330303885449236
"Potri.004G103700",0.3990217466087,5.44526854767944,0.231019685099714,0.332544609014652
"Potri.018G056100",-0.376300200104074,5.45050595228161,0.231019685099714,0.332544609014652
"Potri.004G163000",-0.374828579169428,5.45559823839303,0.231019685099714,0.332544609014652
"Potri.012G109400",0.367697248145179,5.45368660143904,0.231019685099714,0.332544609014652
"Potri.002G095600",-0.425380192287979,7.73384906152632,0.231364677648012,0.332919318933297
"Potri.001G253500",-0.374560683764024,6.54942290471665,0.231366022809071,0.332919318933297
"Potri.016G114700",-0.453469330479023,7.31905996297001,0.231578267871355,0.33316278686325
"Potri.009G105300",0.410725954384468,8.14752537719532,0.231788333536177,0.333403029468502
"Potri.001G096700",-0.399898034372018,6.86638212154908,0.231839903056325,0.333415245198059
"Potri.004G040100",-0.405701264686007,8.42380460987636,0.232513102373918,0.334321272965656
"Potri.005G259900",0.553793373028085,6.41485920015194,0.232603000666708,0.334388414777177
"Potri.011G164900",-0.41489138977651,5.24001814816745,0.232752897682224,0.33447965615678
"Potri.009G012000",-0.405748261217142,5.24911143435812,0.232752897682224,0.33447965615678
"Potri.006G049300",-0.352435041219928,6.13629808861137,0.232820811685561,0.334515144318961
"Potri.019G024000",-0.351900120528051,6.13791876107048,0.232943757123387,0.334629673373239
"Potri.005G221600",-0.389350689913868,6.3330326441335,0.233162701169412,0.334882038792215
"Potri.006G149100",-0.353482057856939,5.62865270177026,0.23320646185071,0.33488274855742
"Potri.011G023100",-0.371164059311385,6.56143880946627,0.233308839730378,0.334967616307388
"Potri.004G153400",-0.395569683416124,7.52525136709085,0.233493532116629,0.335170611754954
"Potri.014G177100",-0.365411337262722,6.14085995287285,0.233573387699664,0.335194943466144
"Potri.014G052600",0.382509637422528,6.81398465322268,0.233597096260514,0.335194943466144
"Potri.004G112200",0.375692827288788,6.75354204142622,0.233805592014561,0.335380880024879
"Potri.008G069200",0.370455555690998,5.96371907628234,0.233813337030264,0.335380880024879
"Potri.006G061700",-0.494478304450481,7.20617057524949,0.234519166280238,0.336330988884388
"Potri.018G065900",-0.359488853692384,6.01774012506816,0.234678885306969,0.336497697716921
"Potri.006G008800",-0.368239845587885,6.45306112915025,0.234840792892719,0.336667482309622
"Potri.017G150500",-0.388017874767061,5.57497504172242,0.235410768340529,0.33736750465814
"Potri.001G273400",0.363802970741407,5.87617644461882,0.235416265201371,0.33736750465814
"Potri.009G104700",0.379594106390081,5.47345773208896,0.235777236828502,0.337572292462561
"Potri.004G104900",-0.375941880162725,5.48169025289711,0.235777236828502,0.337572292462561
"Potri.015G041800",0.361064148223604,5.4655213510085,0.235777236828502,0.337572292462561
"Potri.004G001200",-0.359950823200067,5.46652564107688,0.235777236828502,0.337572292462561
"Potri.007G144900",-0.35675050316237,5.46394719881469,0.235777236828502,0.337572292462561
"Potri.010G214000",0.351961926425816,5.62465600938766,0.235908143862387,0.337697250507652
"Potri.017G148800",0.369093582264733,6.65064946871268,0.236520287531183,0.338510914476951
"Potri.005G251100",0.361332881580387,5.72274322679703,0.236926519514168,0.339029628589325
"Potri.008G192500",0.402238631688393,7.14842581790903,0.237228495175219,0.339398993097264
"Potri.005G053000",0.365935817260233,5.73585875346373,0.237323915107028,0.339422069123917
"Potri.001G094100",0.362064768166248,5.95740595620668,0.2373323305037,0.339422069123917
"Potri.012G036500",-0.394694165033045,7.05330331607736,0.237444061154747,0.339499346616363
"Potri.009G073400",-0.382701183521913,6.86545955589189,0.237474090772737,0.339499346616363
"Potri.003G200600",-0.385033299156055,5.68803500760226,0.237654558226313,0.339694604002154
"Potri.T035300",0.403086443114881,6.05861665430308,0.237940200627531,0.340040094692963
"Potri.010G003800",-0.39198922933473,5.25619128981079,0.238351456184379,0.340376433739316
"Potri.015G130600",-0.390336956549984,5.27170121705419,0.238351456184379,0.340376433739316
"Potri.008G130100",-0.380035430412622,5.26242229608318,0.238351456184379,0.340376433739316
"Potri.017G018000",-0.375225964928005,5.26646514003944,0.238351456184379,0.340376433739316
"Potri.006G136400",0.393778436063522,6.2817558992653,0.239471911931494,0.341913410505398
"Potri.001G334100",-0.380658999977322,7.12510609469604,0.239729793245608,0.342195553169961
"Potri.014G120500",-0.366825342141826,6.07179851593754,0.239757943777868,0.342195553169961
"Potri.004G115700",-0.338736648647525,5.72898247416946,0.239948543828635,0.342404448605021
"Potri.002G216200",0.390348230716432,5.49744199578425,0.240461226225315,0.343009563395491
"Potri.010G087600",-0.383917819789656,5.49674593792856,0.240461226225315,0.343009563395491
"Potri.006G241000",-0.343514595186183,6.03272062182035,0.240639603975407,0.34320076188864
"Potri.008G064700",-0.357030263378206,6.21171586660945,0.240861101823125,0.343453376586402
"Potri.009G041400",0.363344688566921,6.32403415781781,0.241004769191825,0.34359493710531
"Potri.014G076300",-0.387214907916924,5.65180837936257,0.241116419543068,0.343690807967467
"Potri.010G013400",0.471393006621815,12.1889822636564,0.24127680450075,0.343856097741817
"Potri.012G077900",0.364866470850791,5.66438369711685,0.241326492440107,0.343863595634468
"Potri.014G117900",0.352431359722648,5.89474430878616,0.241846325002272,0.344540871621128
"Potri.002G239900",0.390848460969037,8.14909696300462,0.242104438280432,0.344831793352781
"Potri.002G057700",0.363731626757215,6.65930079939752,0.242139637838807,0.344831793352781
"Potri.001G353100",0.362512870512235,6.38416350529165,0.242543833066271,0.345335754838685
"Potri.017G075500",-0.431393210176289,7.13796306040981,0.24258275181627,0.345335754838685
"Potri.001G379800",0.349358381380258,5.63580723469379,0.242823628283308,0.345615094320119
"Potri.009G041600",0.363260773494202,6.34112010399253,0.242879767645948,0.345631439893297
"Potri.010G007000",-0.373733286164607,6.46644292367707,0.242978238248035,0.34570800809555
"Potri.001G369400",-0.34481327882658,5.75685146105718,0.243382258053083,0.346219201861948
"Potri.008G072700",-0.498372193142891,6.80275501008752,0.243558816668106,0.346406696253425
"Potri.013G039400",-0.426680292164276,5.29565473247511,0.243847031632214,0.346625532568106
"Potri.005G231700",-0.402524529062647,5.28691000757204,0.243847031632214,0.346625532568106
"Potri.001G197300",-0.381359438365167,5.29350400849515,0.243847031632214,0.346625532568106
"Potri.003G097300",0.399513052371516,6.73971433577837,0.243940231741727,0.3466943433127
"Potri.007G028500",0.377622474250445,7.14105479369015,0.244071620994883,0.34681739425379
"Potri.001G204900",0.346983529485102,6.27561386975377,0.244152975518917,0.346869315439871
"Potri.005G243100",-0.378861757348368,8.03514776807043,0.244804827005711,0.347731576624005
"Potri.013G079900",0.358452299677129,5.51248394543858,0.245072976337296,0.348045639166413
"Potri.001G410400",-0.696770802237057,5.97846466593738,0.245115862932315,0.348045639166413
"Potri.001G206700",0.365010193640017,5.72498894888298,0.245178973584692,0.348071396835202
"Potri.019G128100",-0.373234658480775,6.72211092986427,0.245364606716741,0.348271053729613
"Potri.014G139000",0.358735857784832,6.55177609740584,0.245846628880844,0.348891255507469
"Potri.015G027300",0.387152340671556,7.27975992643304,0.246017328716938,0.349069500324308
"Potri.007G031000",0.417861079468807,6.92563028311433,0.246307926822405,0.349417770088969
"Potri.006G138500",-0.386927969131526,6.11492516794761,0.246385933198313,0.349464380237299
"Potri.009G092800",0.386002906343474,6.04623278466684,0.246672069404007,0.349806122606635
"Potri.001G356500",-0.439123268137789,5.44570206803157,0.246819085565438,0.349950489517584
"Potri.008G161100",0.41521878808306,5.38577692293859,0.24731184882394,0.350584928552618
"Potri.002G086600",0.339693714368955,6.18059210946223,0.247649924529263,0.350999893033602
"Potri.T125700",0.345859226435877,5.90405247053394,0.24797603005967,0.351397743072473
"Potri.010G110000",-0.369142131936188,6.94713819087876,0.24815275093187,0.351583798684363
"Potri.001G357900",-0.353401006943849,5.8974708647547,0.248366195394306,0.351821806799402
"Potri.T071400",0.349273317841708,6.14772104842747,0.248647787819914,0.352156244780629
"Potri.003G202500",0.572596502595305,6.88694435850909,0.2487544980706,0.352242922624669
"Potri.019G048300",-0.382779954733687,5.47556115640593,0.248990192570852,0.352376479112683
"Potri.014G153900",-0.386327874203428,6.62581336532024,0.24899558515869,0.352376479112683
"Potri.011G156100",-0.384081133724896,6.59676169615178,0.248999501229862,0.352376479112683
"Potri.014G129900",0.339000798954179,6.0513821197938,0.249209527620685,0.352376479112683
"Potri.006G214000",-0.412475861216447,5.32545388270462,0.249241885099105,0.352376479112683
"Potri.019G018400",0.391969833288372,5.32719357283188,0.249241885099105,0.352376479112683
"Potri.015G052800",-0.385898549610462,5.32008806147275,0.249241885099105,0.352376479112683
"Potri.005G249300",-0.365920245229675,5.31608348154427,0.249241885099105,0.352376479112683
"Potri.016G091600",-0.376887006866524,7.80479927368409,0.249258555961491,0.352376479112683
"Potri.008G106300",0.374762036445985,6.75195005988413,0.249459036103732,0.352595496611192
"Potri.002G204400",0.479852477925378,5.99818454060193,0.249550964881126,0.352621095505049
"Potri.005G048900",0.34204701779567,5.55008848761728,0.249613821998987,0.352621095505049
"Potri.005G115100",0.327775821851823,5.54495252992116,0.249613821998987,0.352621095505049
"Potri.006G122600",0.364136069875552,6.76520229335667,0.249747838883084,0.352746035210779
"Potri.013G042800",0.381438506371119,8.08338407819825,0.250209284813787,0.353333308604034
"Potri.011G117000",0.413215616545305,5.63782137368762,0.250888270090602,0.354227510124272
"Potri.008G182300",0.376319038056132,6.95607623465149,0.25119146210257,0.354590902183821
"Potri.006G252000",0.384365061360593,6.59188750708523,0.251492267353095,0.354940994810842
"Potri.005G246200",-0.381115401249575,6.87941230275183,0.251531183015177,0.354940994810842
"Potri.004G011600",-0.373010398569562,6.8421127427832,0.251833573426311,0.355302927145396
"Potri.006G154000",-0.375080129404622,7.78421305060797,0.252032753340922,0.355519138118961
"Potri.004G176200",0.356517258360198,6.92587815087551,0.252117757585867,0.355574242659367
"Potri.017G107500",-0.553482852254056,5.21394282830653,0.253145606715527,0.356958826011692
"Potri.010G023800",-0.358105509603461,6.74347084959983,0.253441957825993,0.357311612672712
"Potri.010G249700",0.350184233144461,6.06078916791185,0.253569623745505,0.357426495682063
"Potri.010G242700",-0.329911538398897,5.70093959815269,0.253916321563258,0.357850023470433
"Potri.014G114200",0.380120330256726,6.60294437644736,0.254043781512521,0.357892393302443
"Potri.001G126500",-0.352350398477012,5.56243592709332,0.254085103513815,0.357892393302443
"Potri.010G021400",0.330987240373785,5.56929696914377,0.254085103513815,0.357892393302443
"Potri.008G086300",0.362849008901602,6.64100982887235,0.254426023692062,0.358307391444061
"Potri.008G048100",-0.389257872139844,5.35374857810279,0.254538288774893,0.358335095510671
"Potri.002G038000",-0.345296245600648,5.35433121147285,0.254538288774893,0.358335095510671
"Potri.010G255600",-0.341817322751889,6.07203183198682,0.254886367440892,0.358759862519095
"Potri.012G098900",-0.355932138757671,5.49650329293923,0.255059480765133,0.358938251113115
"Potri.001G032900",-0.437469135663638,7.23617101153475,0.255130370191983,0.358972744098518
"Potri.003G096700",0.3549766797909,6.68962338197754,0.255190468323245,0.358992043769887
"Potri.013G110800",0.46352940989149,6.48172007905583,0.255383567628993,0.359198403316084
"Potri.006G243100",-0.341847126075809,6.14582875197145,0.255699422362497,0.359577312697261
"Potri.006G215800",0.365328569497761,6.1934816756008,0.255826760157635,0.359691030630353
"Potri.003G030300",-0.452161264185676,5.39935286686041,0.257047325631005,0.361280706631784
"Potri.013G112500",-0.3393793333609,5.85066809747055,0.257078407959812,0.361280706631784
"Potri.014G139700",0.348374923206311,5.49108208251238,0.257130054699081,0.361280706631784
"Potri.011G115700",0.438899755592989,6.60822903311827,0.257144110185335,0.361280706631784
"Potri.009G115500",-0.358619239548066,7.02938936333094,0.257478210496049,0.361684455397354
"Potri.013G011200",0.499214474355851,8.82012592740598,0.257581801867019,0.361764316176869
"Potri.004G108900",0.390190511622126,6.59112098679108,0.258226548286009,0.362604042767364
"Potri.002G003700",0.353547679109059,5.59655792733356,0.258488161283604,0.362839747612458
"Potri.001G060000",0.337993480964966,5.58895499025877,0.258488161283604,0.362839747612458
"Potri.001G050100",0.369172603331637,7.06472787474397,0.258792468934629,0.36320103527725
"Potri.009G015700",0.408318235587028,6.73963775982528,0.259070320003005,0.363515477639928
"Potri.001G170100",0.409258657191718,6.38302206003696,0.259110450922413,0.363515477639928
"Potri.010G172400",0.420694923541678,7.12477389644762,0.259176579436774,0.363542356803304
"Potri.001G023100",-0.384053538196549,6.26987107512437,0.259691544055301,0.36406665919761
"Potri.019G059200",-0.376272041074932,5.38898262806463,0.259738513189819,0.36406665919761
"Potri.005G004000",0.366151619045362,5.36853709217191,0.259738513189819,0.36406665919761
"Potri.005G114300",-0.351909326576116,5.38121490062225,0.259738513189819,0.36406665919761
"Potri.009G015100",-0.393222468551623,9.05340457801276,0.260645946212016,0.365272428694732
"Potri.012G094300",0.349879346542218,6.3069730189378,0.260963774803329,0.365651632327619
"Potri.006G216600",-0.367891106108318,6.36288535432572,0.261014949701378,0.365657142206094
"Potri.009G124200",0.341489407758472,6.09166331004071,0.261462672690074,0.36617727752441
"Potri.001G331800",0.356364612949598,6.62448205693235,0.261480854376927,0.36617727752441
"Potri.003G161700",-0.339553722899014,6.01608665851713,0.261549064165115,0.366206540636394
"Potri.008G134900",-0.341772829668274,5.92421630718748,0.262245857060433,0.367079981933174
"Potri.018G145900",-0.357649056018682,6.82834171595438,0.262267739029774,0.367079981933174
"Potri.006G104000",0.389609867191438,6.01120912708902,0.26260405942069,0.367478178054851
"Potri.014G022100",-0.393056468151996,6.42713451382387,0.262674355473719,0.367478178054851
"Potri.006G201200",0.352536091678373,5.83687251511321,0.262694671728358,0.367478178054851
"Potri.001G111400",-0.3514275638438,5.61328294053629,0.262824331257893,0.367593119612593
"Potri.010G188800",-0.396904033157881,7.00047719315417,0.263103505286712,0.367917096823694
"Potri.006G097000",0.514921387304901,7.27981912256264,0.264227005748386,0.369421427834629
"Potri.002G197800",-0.344904187564316,6.72416030686222,0.264315812428382,0.369478849231656
"Potri.019G051400",-0.342479566886295,6.63482664227556,0.264594520405525,0.369801659071644
"Potri.002G110900",-0.352781668726646,5.40809114880182,0.264844816739266,0.370017848657386
"Potri.004G164100",0.349104306773238,5.41399721090061,0.264844816739266,0.370017848657386
"Potri.002G107700",0.52545412509479,7.39007874312667,0.265205222594301,0.370454506926528
"Potri.001G371900",0.368071517661184,7.60140031300971,0.265586199793677,0.37091973771257
"Potri.010G025000",-0.362527257282719,8.25643892063151,0.26566483025943,0.37096261703193
"Potri.002G013500",-0.31093557771432,5.71826307584412,0.266101416077393,0.371505223744413
"Potri.017G152700",-0.353842444364856,5.62601030001484,0.266518743418361,0.372020752760706
"Potri.017G126200",0.383496448730727,6.60067192189362,0.266934206659318,0.372486031941103
"Potri.011G031300",-0.449437594774,5.33061151801935,0.266948322891124,0.372486031941103
"Potri.007G000600",0.339955363264964,6.85268551503583,0.267047639800646,0.372503830902935
"Potri.014G131000",-0.33700463718934,6.03245284531885,0.267057333033642,0.372503830902935
"Potri.008G176500",0.326191445918689,5.85992167834246,0.267161283008578,0.372581681168719
"Potri.019G077300",-0.358192621007992,6.67514158770081,0.26745566709269,0.372925033921351
"Potri.003G018800",-0.36934248392522,5.3797354798111,0.26759159635708,0.373047362356593
"Potri.016G133400",0.354364773551735,9.16293840280621,0.268234757025757,0.373876646745788
"Potri.009G051000",0.318764749309454,5.88112812534005,0.26876905029369,0.374520997160251
"Potri.002G143100",0.386345541914339,6.62377529833627,0.268793816437363,0.374520997160251
"Potri.010G092700",-0.356376475021503,6.62649129452889,0.269128266117609,0.374919506794509
"Potri.010G035400",-0.411141639764528,5.1884527696384,0.269270983310935,0.375050820735403
"Potri.013G110700",-0.378938952520208,5.62325172117491,0.269466841722845,0.375213604802459
"Potri.008G016800",0.344336730494091,6.4578740833177,0.269531466345288,0.375213604802459
"Potri.008G148400",-0.404590013672477,6.03627070921826,0.269533287170759,0.375213604802459
"Potri.006G113300",0.402161984758365,8.04251348342576,0.269727717107744,0.375416747062388
"Potri.010G090400",-0.352017647003093,5.42545007770297,0.269859437143317,0.375465044668214
"Potri.001G046700",-0.344034830299136,5.4320080778579,0.269859437143317,0.375465044668214
"Potri.004G180500",0.337759297841376,6.28389692069516,0.270063334697144,0.375681202472303
"Potri.004G118900",0.392496537065408,7.83575921877845,0.270137722497496,0.375682588927007
"Potri.002G105100",-0.336132080920045,6.02701557506218,0.270161406972574,0.375682588927007
"Potri.003G157100",-0.506414595764538,7.83837244610508,0.270358643441717,0.375889330023152
"Potri.006G125500",0.402830619214452,7.15401514087834,0.271276256380491,0.377097382253053
"Potri.T168800",0.391323775948282,6.61057553266786,0.271669433030017,0.377576119887292
"Potri.006G173900",-0.596086745422708,6.93123865170203,0.27222797692248,0.378284477806103
"Potri.003G181000",-0.352144005932601,6.2139810590104,0.272477242611291,0.378562889573038
"Potri.003G005900",-0.3203318764047,6.11792758560538,0.27296495777119,0.37917242877764
"Potri.017G058400",0.387558167233375,6.69089613878241,0.273313932269409,0.37958906078687
"Potri.007G097100",-0.390183251969542,8.03647834462756,0.27340437513347,0.379646548893624
"Potri.008G185400",0.314722682793177,5.72064942566972,0.273682027674714,0.379963927211173
"Potri.005G102200",-0.333494546695912,6.536922313969,0.274007171602382,0.380347114096563
"Potri.010G174000",0.36133531181631,5.45568536377963,0.274784584533633,0.381276344542093
"Potri.001G296800",0.322132603181966,5.45906295016111,0.274784584533633,0.381276344542093
"Potri.010G154000",0.355806833344219,5.81297907399251,0.274824383230017,0.381276344542093
"Potri.003G201400",0.529029530253924,6.81508703518439,0.275277750452744,0.381836879660258
"Potri.005G251000",0.521569845709599,7.24690350185932,0.275384253276043,0.381916165625618
"Potri.007G107300",-0.348613736403237,6.25064500065663,0.275879221515032,0.382534069245135
"Potri.004G196800",0.350715350918384,5.96594070335344,0.276133196852818,0.38281765066108
"Potri.006G194100",0.330335476516494,5.64007060438128,0.276285127928343,0.3829596866342
"Potri.010G151000",-0.411256342557654,7.65542346401114,0.276443397769488,0.383110456353776
"Potri.007G065600",0.36564296378899,7.67887396488486,0.276645335913924,0.3833216791933
"Potri.004G079900",-0.417151839224944,8.26841156501368,0.276715385134157,0.383350112929726
"Potri.012G020500",-0.333595877820601,6.19443508926814,0.27698856285671,0.383551709567907
"Potri.009G121300",0.38393798689639,8.84593248640422,0.277007555272697,0.383551709567907
"Potri.019G067500",0.527660378229807,7.09651769534695,0.277009568021266,0.383551709567907
"Potri.007G033700",-0.503281749754525,6.46031572574383,0.27705957203832,0.383552331886352
"Potri.013G086700",-0.365867238498352,6.049099161588,0.2771455667436,0.38360276941979
"Potri.018G055700",0.380909975907932,7.11302508670894,0.277310010495762,0.383761752411442
"Potri.012G104500",-0.345112624446953,6.22050828567511,0.27740368478631,0.383822760144089
"Potri.001G411800",0.469289152234628,8.65624878598518,0.277556668947366,0.383965794039788
"Potri.008G107300",0.313397948902267,5.75894122276019,0.277975838382069,0.384462004509845
"Potri.017G110600",0.3843107605,6.47170757089488,0.278014707912352,0.384462004509845
"Potri.007G100000",-0.344320200519273,6.52947856352147,0.278160022306957,0.384594243061065
"Potri.018G003100",0.40782738520674,5.77877003661756,0.278581794480833,0.385108606765789
"Potri.013G147700",0.436484169676263,7.73877148501358,0.279461356953815,0.386133390532479
"Potri.002G067400",0.341350965968322,5.4838008700872,0.279622435908856,0.386133390532479
"Potri.006G135800",-0.340412575873965,5.48200770658486,0.279622435908856,0.386133390532479
"Potri.004G040500",-0.339611409457389,5.47945941025845,0.279622435908856,0.386133390532479
"Potri.019G100800",-0.338165107973215,5.48017491977872,0.279622435908856,0.386133390532479
"Potri.002G034100",-0.337342711075356,5.48315108550408,0.279622435908856,0.386133390532479
"Potri.001G077400",-0.339087781362042,5.85903650092622,0.28035071163447,0.387059670615796
"Potri.006G060300",0.480592773288578,6.83416029144275,0.280393226504234,0.387059670615796
"Potri.001G029900",-0.358684800886951,6.96045103878822,0.280731643456161,0.387457724741564
"Potri.005G123700",-0.390164994631602,7.86710603895782,0.280815708971644,0.387504650996706
"Potri.012G100400",-0.375109015185355,5.24980951372184,0.28101287170184,0.387707598390773
"Potri.009G014700",-0.324626157895193,6.49042563270364,0.281556798223616,0.388374104720899
"Potri.017G036600",-0.32791900887058,5.66484298001132,0.281596314689106,0.388374104720899
"Potri.011G068600",-0.401032508303373,7.92998103650232,0.281804762494904,0.388592350206763
"Potri.005G116600",-0.575971739715009,9.25101060466339,0.281902586823744,0.388645658030171
"Potri.005G117200",-0.3485383520573,5.84250522033455,0.281943846232482,0.388645658030171
"Potri.001G119800",-0.343109916585731,5.58511946491949,0.282012348870547,0.388670865430561
"Potri.001G047100",-0.327955584193957,5.83181624284387,0.28213349422312,0.388768603398068
"Potri.014G192600",0.336492837693605,6.63367926434339,0.283615813077751,0.390741615027019
"Potri.001G154600",0.32206650533564,6.11626573638283,0.283717903429595,0.390812702001257
"Potri.003G171500",-0.48838965179742,6.23138100656339,0.284030126373583,0.391173163368601
"Potri.007G014200",-0.505202066914651,10.1365895469017,0.284186146391833,0.39131840830329
"Potri.007G037800",-0.318796719864692,5.51443971007837,0.284375130740577,0.391439358337554
"Potri.006G159400",-0.314726635799366,5.5091582625686,0.284375130740577,0.391439358337554
"Potri.001G356900",-0.395905468817351,8.91504789867685,0.285242650780563,0.392563676572112
"Potri.005G117400",-0.321831376237489,6.07554658371361,0.286161557788298,0.393758303516699
"Potri.002G213600",-0.31994431778726,6.00629917973321,0.286685831499045,0.394409586882796
"Potri.013G010900",0.325564032402491,6.19401083487041,0.28715132920108,0.394979791721407
"Potri.006G108800",-0.338173326974407,6.07918548172712,0.287292446951065,0.395081678678783
"Potri.002G188700",-0.333460274523617,6.43114503372575,0.28732748957143,0.395081678678783
"Potri.016G023800",0.360742980067047,7.48135157499864,0.287440502465653,0.395166871951005
"Potri.006G067700",0.336364259770068,6.3889568193066,0.287864135100212,0.395678992306098
"Potri.007G051100",-0.325814614966455,5.53291919698413,0.289044767546067,0.397211330236571
"Potri.001G059700",0.323134042956385,5.57685461578889,0.289081579227727,0.397211330236571
"Potri.004G163200",-0.312092450914536,5.83486744380548,0.289753720003547,0.398012055621878
"Potri.011G158700",-0.353619664170453,8.67144953596063,0.289767174861664,0.398012055621878
"Potri.017G123700",-0.371405748998493,7.63619096273822,0.290918553711379,0.399522641186316
"Potri.012G079000",0.314123948802029,6.01374745127759,0.291179306922865,0.399809798755184
